ID,NAME,CREATEDDATE,EXPECTEDCLOSUREDATE,ACTIVITYDATE,OPPORTUNITYSTATUS,HASCOMPETITORS,EXPECTEDTOTAL,PROBABILITY,LEADCREATEDDATE,NAME,COMPANY,EMAIL,LEADSOURCE,STATUS,INDUSTRY,AM_EMAIL_ID,MAIN_TECHNOLOGY__C,STREET,CITY,STATE,POSTALCODE,COUNTRY,LEAD_ASSIGNMENT_DATE,LEAD_CLOSED_DATE,LEAD_CATEGORY,FIRST_CALL_ATTEMPT,NO_OF_ATTEMPTS,EMAIL_INTERACTION_POST_OPPORTUNITY_CREATION,CALL_INTERACTION_POST_OPPORTUNITY_CREATION,MEETING_POST_OPPORTUNITY_CREATION
00A2,Univ A,9/20/2018,12/3/2018,10/17/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/18/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/19/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/20/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/21/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/22/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/23/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/24/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/25/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/26/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/27/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/28/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/29/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A2,Univ A,9/20/2018,12/3/2018,10/30/2018,2 - Qualification,TRUE,"20,000",40,9/10/2018,Kenny Y,Univ A,kyuen@univa.com,Source 1,2 Accepted-Mine/Channel,,a11@company.com,IP COMMS-IP TELEPHONY,3 West 99th Street,New York,NY,10001,UNITED STATES,9/10/2018,9/20/2018,BANT,9/10/2018,1,0,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/1/2018,3 - Proposal,TRUE,"10,000",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,0,1
00A9,JF Solution,10/1/2018,10/8/2018,10/2/2018,3 - Proposal,TRUE,"10,000",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/3/2018,3 - Proposal,TRUE,"14,500",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,1,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/4/2018,3 - Proposal,TRUE,"14,500",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/5/2018,3 - Proposal,TRUE,"13,500",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,1,0
00A9,JF Solution,10/1/2018,10/8/2018,10/6/2018,3 - Proposal,TRUE,"13,500",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/7/2018,3 - Proposal,TRUE,"13,500",60,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,0,0,0
00A9,JF Solution,10/1/2018,10/8/2018,10/8/2018,5 - Closed Won,TRUE,"11,000",100,9/10/2018,John M,JF Solution,johnm@jfsolution,Source 1,2 Accepted-Mine/Channel,,a11@company.com,,12 West 55th Street,New York,NY,10001,UNITED STATES,9/11/2018,10/1/2018,BANT,9/10/2018,1,1,0,1
00A3,Info systems,9/20/2018,11/30/2018,9/20/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,1,0
00A3,Info systems,9/20/2018,10/27/2018,9/21/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,1,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/22/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/23/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/24/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,1
00A3,Info systems,9/20/2018,11/30/2018,9/25/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,1,0,1
00A3,Info systems,9/20/2018,11/30/2018,9/26/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/27/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/28/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/29/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,9/30/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/1/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,1,0,1
00A3,Info systems,9/20/2018,11/30/2018,10/2/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/3/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/4/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/5/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/6/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/7/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/8/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,1,1
00A3,Info systems,9/20/2018,11/30/2018,10/9/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/10/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/11/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/12/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/13/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/14/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/15/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/16/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/17/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/18/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/19/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/20/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/21/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/22/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/23/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/24/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/25/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/26/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/27/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/28/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/29/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A3,Info systems,9/20/2018,11/30/2018,10/30/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Matt G,Info systems,matt@infosystem.com,Source 1,2 Accepted-Mine/Channel,Professional Services,,SWITCHES,6666 WEST 722 AVE,CORAL SPRINGS,FL,33065,UNITED STATES,9/19/2018,9/20/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,10/27/2018,9/24/2018,1 - Prospect,TRUE,"2,000",20,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,1,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,9/25/2018,1 - Prospect,TRUE,"4,000",20,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,9/26/2018,1 - Prospect,TRUE,"4,000",20,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,9/27/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,1,1
00A4,Pwer Inc,9/24/2018,11/30/2018,9/28/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,9/29/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,9/30/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,10/1/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,1,0,1
00A4,Pwer Inc,9/24/2018,11/30/2018,10/2/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,10/3/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
00A4,Pwer Inc,9/24/2018,11/30/2018,10/4/2018,2 - Qualification,TRUE,"5,000",40,9/11/2018,Scott H,Pwer Inc,noc@pwrinc.net,Source 1,2 Accepted-Mine/Channel,MEDIA/ENTERTAINMENT,a11@company.com,NETWORK MANAGEMENT,PO Box,Mill Creek,WA,98082,UNITED STATES,9/11/2018,9/24/2018,BANT,9/11/2018,0,0,0,0
